<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>減(へ)らす</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>減(へ)らす</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>へらす</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを減(へ)らす</div><div style='margin-top:12px'><b>Pair:</b> 減(へ)る</div><hr><div><b>🇰🇷</b> 줄이다</div><div><b>🇬🇧</b> to reduce something</div><div><b>🇮🇩</b> mengurangi</div><hr><div style='font-size:21px'>無駄(むだ)を減(へ)らす。</div><div style='opacity:.7'>🇰🇷 낭비를 줄이다.</div></div>	JLPT_N3_4M mechanics_verb pair_decrease godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>減(へ)る</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>減(へ)る</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>へる</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが減(へ)る</div><div style='margin-top:12px'><b>Pair:</b> 減(へ)らす</div><hr><div><b>🇰🇷</b> 줄다</div><div><b>🇬🇧</b> to decrease; diminish</div><div><b>🇮🇩</b> berkurang</div><hr><div style='font-size:21px'>人口(じんこう)が減(へ)る。</div><div style='opacity:.7'>🇰🇷 인구가 줄어든다.</div></div>	JLPT_N3_4M mechanics_verb pair_decrease godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>壊(こわ)す</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>壊(こわ)す</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>こわす</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを壊(こわ)す</div><div style='margin-top:12px'><b>Pair:</b> 壊(こわ)れる</div><hr><div><b>🇰🇷</b> 부수다; 망가뜨리다</div><div><b>🇬🇧</b> to break something</div><div><b>🇮🇩</b> merusakkan</div><hr><div style='font-size:21px'>機械(きかい)を壊(こわ)す。</div><div style='opacity:.7'>🇰🇷 기계를 망가뜨리다.</div></div>	JLPT_N3_4M mechanics_verb pair_break godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>壊(こわ)れる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>壊(こわ)れる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>こわれる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが壊(こわ)れる</div><div style='margin-top:12px'><b>Pair:</b> 壊(こわ)す</div><hr><div><b>🇰🇷</b> 고장 나다; 부서지다</div><div><b>🇬🇧</b> to break; become broken</div><div><b>🇮🇩</b> rusak</div><hr><div style='font-size:21px'>機械(きかい)が壊(こわ)れる。</div><div style='opacity:.7'>🇰🇷 기계가 고장 난다.</div></div>	JLPT_N3_4M mechanics_verb pair_break ichidan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>汚(よご)す</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>汚(よご)す</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>よごす</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを汚(よご)す</div><div style='margin-top:12px'><b>Pair:</b> 汚(よご)れる</div><hr><div><b>🇰🇷</b> 더럽히다</div><div><b>🇬🇧</b> to make dirty</div><div><b>🇮🇩</b> mengotori</div><hr><div style='font-size:21px'>服(ふく)を汚(よご)す。</div><div style='opacity:.7'>🇰🇷 옷을 더럽히다.</div></div>	JLPT_N3_4M mechanics_verb pair_dirty godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>汚(よご)れる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>汚(よご)れる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>よごれる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが汚(よご)れる</div><div style='margin-top:12px'><b>Pair:</b> 汚(よご)す</div><hr><div><b>🇰🇷</b> 더러워지다</div><div><b>🇬🇧</b> to become dirty</div><div><b>🇮🇩</b> menjadi kotor</div><hr><div style='font-size:21px'>服(ふく)が汚(よご)れる。</div><div style='opacity:.7'>🇰🇷 옷이 더러워진다.</div></div>	JLPT_N3_4M mechanics_verb pair_dirty ichidan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>直(なお)す</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>直(なお)す</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>なおす</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを直(なお)す</div><div style='margin-top:12px'><b>Pair:</b> 直(なお)る</div><hr><div><b>🇰🇷</b> 고치다</div><div><b>🇬🇧</b> to fix; correct something</div><div><b>🇮🇩</b> memperbaiki; mengoreksi</div><hr><div style='font-size:21px'>間違(まちが)いを直(なお)す。</div><div style='opacity:.7'>🇰🇷 실수를 고치다.</div></div>	JLPT_N3_4M mechanics_verb pair_fix godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>直(なお)る</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>直(なお)る</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>なおる</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが直(なお)る</div><div style='margin-top:12px'><b>Pair:</b> 直(なお)す</div><hr><div><b>🇰🇷</b> 고쳐지다; 낫다</div><div><b>🇬🇧</b> to be fixed; recover</div><div><b>🇮🇩</b> menjadi baik; sembuh</div><hr><div style='font-size:21px'>時計(とけい)が直(なお)る。</div><div style='opacity:.7'>🇰🇷 시계가 고쳐진다.</div></div>	JLPT_N3_4M mechanics_verb pair_fix godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>届(とど)ける</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>届(とど)ける</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>とどける</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを人(ひと)／場所(ばしょ)に届(とど)ける</div><div style='margin-top:12px'><b>Pair:</b> 届(とど)く</div><hr><div><b>🇰🇷</b> 배달하다; 전달하다</div><div><b>🇬🇧</b> to deliver something</div><div><b>🇮🇩</b> mengantarkan</div><hr><div style='font-size:21px'>荷物(にもつ)を家(いえ)に届(とど)ける。</div><div style='opacity:.7'>🇰🇷 짐을 집에 배달하다.</div></div>	JLPT_N3_4M mechanics_verb pair_deliver ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>届(とど)く</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>届(とど)く</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>とどく</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが人(ひと)／場所(ばしょ)に届(とど)く</div><div style='margin-top:12px'><b>Pair:</b> 届(とど)ける</div><hr><div><b>🇰🇷</b> 도착하다; 전달되다</div><div><b>🇬🇧</b> to arrive; be delivered</div><div><b>🇮🇩</b> sampai; terkirim</div><hr><div style='font-size:21px'>荷物(にもつ)が家(いえ)に届(とど)く。</div><div style='opacity:.7'>🇰🇷 짐이 집에 도착하다.</div></div>	JLPT_N3_4M mechanics_verb pair_deliver godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>調(しら)べる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>調(しら)べる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>しらべる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを調(しら)べる</div><hr><div><b>🇰🇷</b> 알아보다; 조사하다</div><div><b>🇬🇧</b> to investigate; look up</div><div><b>🇮🇩</b> mencari tahu; memeriksa</div><hr><div style='font-size:21px'>言葉(ことば)の意味(いみ)を調(しら)べる。</div><div style='opacity:.7'>🇰🇷 단어의 뜻을 알아보다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>比(くら)べる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>比(くら)べる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>くらべる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> AとBを比(くら)べる</div><hr><div><b>🇰🇷</b> 비교하다</div><div><b>🇬🇧</b> to compare</div><div><b>🇮🇩</b> membandingkan</div><hr><div style='font-size:21px'>二(ふた)つの方法(ほうほう)を比(くら)べる。</div><div style='opacity:.7'>🇰🇷 두 가지 방법을 비교하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>選(えら)ぶ</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>選(えら)ぶ</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>えらぶ</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを選(えら)ぶ</div><hr><div><b>🇰🇷</b> 고르다; 선택하다</div><div><b>🇬🇧</b> to choose; select</div><div><b>🇮🇩</b> memilih</div><hr><div style='font-size:21px'>正(ただ)しい答(こた)えを選(えら)ぶ。</div><div style='opacity:.7'>🇰🇷 정답을 고르다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>伝(つた)える</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>伝(つた)える</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>つたえる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> 内容(ないよう)を人(ひと)に伝(つた)える</div><hr><div><b>🇰🇷</b> 전하다; 전달하다</div><div><b>🇬🇧</b> to convey; tell</div><div><b>🇮🇩</b> menyampaikan</div><hr><div style='font-size:21px'>予定(よてい)を友達(ともだち)に伝(つた)える。</div><div style='opacity:.7'>🇰🇷 일정을 친구에게 전하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>尋(たず)ねる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>尋(たず)ねる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>たずねる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> 人(ひと)にNを尋(たず)ねる</div><hr><div><b>🇰🇷</b> 묻다; 여쭙다</div><div><b>🇬🇧</b> to ask; inquire</div><div><b>🇮🇩</b> bertanya</div><hr><div style='font-size:21px'>先生(せんせい)に意味(いみ)を尋(たず)ねる。</div><div style='opacity:.7'>🇰🇷 선생님께 뜻을 묻다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>断(ことわ)る</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>断(ことわ)る</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>ことわる</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを断(ことわ)る</div><hr><div><b>🇰🇷</b> 거절하다</div><div><b>🇬🇧</b> to refuse; decline</div><div><b>🇮🇩</b> menolak</div><hr><div style='font-size:21px'>誘(さそ)いを断(ことわ)る。</div><div style='opacity:.7'>🇰🇷 초대를 거절하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>間(ま)に合(あ)う</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>間(ま)に合(あ)う</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>まにあう</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nに間(ま)に合(あ)う</div><hr><div><b>🇰🇷</b> 제시간에 맞다; 늦지 않다</div><div><b>🇬🇧</b> to be in time</div><div><b>🇮🇩</b> tepat waktu; sempat</div><hr><div style='font-size:21px'>試験(しけん)に間(ま)に合(あ)う。</div><div style='opacity:.7'>🇰🇷 시험에 늦지 않다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>気(き)づく</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>気(き)づく</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>きづく</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nに気(き)づく</div><hr><div><b>🇰🇷</b> 깨닫다; 알아차리다</div><div><b>🇬🇧</b> to notice; realize</div><div><b>🇮🇩</b> menyadari</div><hr><div style='font-size:21px'>間違(まちが)いに気(き)づく。</div><div style='opacity:.7'>🇰🇷 실수를 알아차리다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>慣(な)れる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>慣(な)れる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>なれる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nに慣(な)れる</div><hr><div><b>🇰🇷</b> 익숙해지다</div><div><b>🇬🇧</b> to get used to</div><div><b>🇮🇩</b> terbiasa dengan</div><hr><div style='font-size:21px'>日本(にほん)の生活(せいかつ)に慣(な)れる。</div><div style='opacity:.7'>🇰🇷 일본 생활에 익숙해지다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>似(に)る</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>似(に)る</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>にる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nに似(に)ている</div><hr><div><b>🇰🇷</b> 닮다</div><div><b>🇬🇧</b> to resemble</div><div><b>🇮🇩</b> mirip dengan</div><hr><div style='font-size:21px'>母(はは)に似(に)ている。</div><div style='opacity:.7'>🇰🇷 어머니를 닮았다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>役立(やくだ)つ</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>役立(やくだ)つ</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>やくだつ</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nに役立(やくだ)つ</div><hr><div><b>🇰🇷</b> 도움이 되다</div><div><b>🇬🇧</b> to be useful; help</div><div><b>🇮🇩</b> berguna untuk</div><hr><div style='font-size:21px'>仕事(しごと)に役立(やくだ)つ。</div><div style='opacity:.7'>🇰🇷 일에 도움이 되다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>支払(しはら)う</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>支払(しはら)う</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>しはらう</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを支払(しはら)う</div><hr><div><b>🇰🇷</b> 지불하다</div><div><b>🇬🇧</b> to pay</div><div><b>🇮🇩</b> membayar</div><hr><div style='font-size:21px'>料金(りょうきん)を支払(しはら)う。</div><div style='opacity:.7'>🇰🇷 요금을 지불하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>受(う)け取(と)る</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>受(う)け取(と)る</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>うけとる</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを受(う)け取(と)る</div><hr><div><b>🇰🇷</b> 받다; 수령하다</div><div><b>🇬🇧</b> to receive; accept</div><div><b>🇮🇩</b> menerima</div><hr><div style='font-size:21px'>荷物(にもつ)を受(う)け取(と)る。</div><div style='opacity:.7'>🇰🇷 짐을 받다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>過(す)ごす</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>過(す)ごす</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>すごす</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> 時間(じかん)を過(す)ごす</div><hr><div><b>🇰🇷</b> 보내다</div><div><b>🇬🇧</b> to spend time</div><div><b>🇮🇩</b> menghabiskan waktu</div><hr><div style='font-size:21px'>家族(かぞく)と休日(きゅうじつ)を過(す)ごす。</div><div style='opacity:.7'>🇰🇷 가족과 휴일을 보내다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>進(すす)む</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>進(すす)む</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>すすむ</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが／方向(ほうこう)へ進(すす)む</div><div style='margin-top:12px'><b>Pair:</b> 進(すす)める</div><hr><div><b>🇰🇷</b> 나아가다; 진행되다</div><div><b>🇬🇧</b> to advance; proceed</div><div><b>🇮🇩</b> maju; berlangsung</div><hr><div style='font-size:21px'>計画(けいかく)が順調(じゅんちょう)に進(すす)む。</div><div style='opacity:.7'>🇰🇷 계획이 순조롭게 진행된다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>戻(もど)る</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>戻(もど)る</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>もどる</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> 場所(ばしょ)に／へ戻(もど)る</div><div style='margin-top:12px'><b>Pair:</b> 戻(もど)す</div><hr><div><b>🇰🇷</b> 돌아가다; 돌아오다</div><div><b>🇬🇧</b> to return</div><div><b>🇮🇩</b> kembali</div><hr><div style='font-size:21px'>会社(かいしゃ)に戻(もど)る。</div><div style='opacity:.7'>🇰🇷 회사로 돌아가다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>迎(むか)える</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>迎(むか)える</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>むかえる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> 人(ひと)を迎(むか)える</div><hr><div><b>🇰🇷</b> 맞이하다; 마중하다</div><div><b>🇬🇧</b> to welcome; meet</div><div><b>🇮🇩</b> menyambut; menjemput</div><hr><div style='font-size:21px'>駅(えき)で友達(ともだち)を迎(むか)える。</div><div style='opacity:.7'>🇰🇷 역에서 친구를 마중하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>守(まも)る</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>守(まも)る</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>まもる</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを守(まも)る</div><hr><div><b>🇰🇷</b> 지키다</div><div><b>🇬🇧</b> to protect; obey</div><div><b>🇮🇩</b> menjaga; menaati</div><hr><div style='font-size:21px'>約束(やくそく)を守(まも)る。</div><div style='opacity:.7'>🇰🇷 약속을 지키다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>避(さ)ける</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>避(さ)ける</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>さける</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを避(さ)ける</div><hr><div><b>🇰🇷</b> 피하다</div><div><b>🇬🇧</b> to avoid</div><div><b>🇮🇩</b> menghindari</div><hr><div style='font-size:21px'>危険(きけん)を避(さ)ける。</div><div style='opacity:.7'>🇰🇷 위험을 피하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>認(みと)める</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>認(みと)める</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>みとめる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを認(みと)める</div><hr><div><b>🇰🇷</b> 인정하다</div><div><b>🇬🇧</b> to recognize; admit</div><div><b>🇮🇩</b> mengakui</div><hr><div style='font-size:21px'>自分(じぶん)の間違(まちが)いを認(みと)める。</div><div style='opacity:.7'>🇰🇷 자신의 실수를 인정하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive
