<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 고장 나다; 부서지다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to break; become broken</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nが壊(こわ)れる</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>壊(こわ)れる</div><div style='font-size:18px;opacity:.7;text-align:center'>こわれる</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> Nが壊(こわ)れる</div><div style='margin-top:14px;font-size:21px'>機械(きかい)が壊(こわ)れる。</div><div style='opacity:.7'>🇰🇷 기계가 고장 난다.</div></div>	JLPT_N3_4M mechanics_verb pair_break ichidan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 더럽히다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to make dirty</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを汚(よご)す</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>汚(よご)す</div><div style='font-size:18px;opacity:.7;text-align:center'>よごす</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを汚(よご)す</div><div style='margin-top:14px;font-size:21px'>服(ふく)を汚(よご)す。</div><div style='opacity:.7'>🇰🇷 옷을 더럽히다.</div></div>	JLPT_N3_4M mechanics_verb pair_dirty godan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 더러워지다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to become dirty</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nが汚(よご)れる</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>汚(よご)れる</div><div style='font-size:18px;opacity:.7;text-align:center'>よごれる</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> Nが汚(よご)れる</div><div style='margin-top:14px;font-size:21px'>服(ふく)が汚(よご)れる。</div><div style='opacity:.7'>🇰🇷 옷이 더러워진다.</div></div>	JLPT_N3_4M mechanics_verb pair_dirty ichidan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 고치다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to fix; correct something</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを直(なお)す</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>直(なお)す</div><div style='font-size:18px;opacity:.7;text-align:center'>なおす</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを直(なお)す</div><div style='margin-top:14px;font-size:21px'>間違(まちが)いを直(なお)す。</div><div style='opacity:.7'>🇰🇷 실수를 고치다.</div></div>	JLPT_N3_4M mechanics_verb pair_fix godan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 고쳐지다; 낫다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to be fixed; recover</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nが直(なお)る</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>直(なお)る</div><div style='font-size:18px;opacity:.7;text-align:center'>なおる</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> Nが直(なお)る</div><div style='margin-top:14px;font-size:21px'>時計(とけい)が直(なお)る。</div><div style='opacity:.7'>🇰🇷 시계가 고쳐진다.</div></div>	JLPT_N3_4M mechanics_verb pair_fix godan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 배달하다; 전달하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to deliver something</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを人(ひと)／場所(ばしょ)に届(とど)ける</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>届(とど)ける</div><div style='font-size:18px;opacity:.7;text-align:center'>とどける</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを人(ひと)／場所(ばしょ)に届(とど)ける</div><div style='margin-top:14px;font-size:21px'>荷物(にもつ)を家(いえ)に届(とど)ける。</div><div style='opacity:.7'>🇰🇷 짐을 집에 배달하다.</div></div>	JLPT_N3_4M mechanics_verb pair_deliver ichidan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 도착하다; 전달되다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to arrive; be delivered</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nが人(ひと)／場所(ばしょ)に届(とど)く</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>届(とど)く</div><div style='font-size:18px;opacity:.7;text-align:center'>とどく</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> Nが人(ひと)／場所(ばしょ)に届(とど)く</div><div style='margin-top:14px;font-size:21px'>荷物(にもつ)が家(いえ)に届(とど)く。</div><div style='opacity:.7'>🇰🇷 짐이 집에 도착하다.</div></div>	JLPT_N3_4M mechanics_verb pair_deliver godan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 알아보다; 조사하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to investigate; look up</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを調(しら)べる</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>調(しら)べる</div><div style='font-size:18px;opacity:.7;text-align:center'>しらべる</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを調(しら)べる</div><div style='margin-top:14px;font-size:21px'>言葉(ことば)の意味(いみ)を調(しら)べる。</div><div style='opacity:.7'>🇰🇷 단어의 뜻을 알아보다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 비교하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to compare</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> AとBを比(くら)べる</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>比(くら)べる</div><div style='font-size:18px;opacity:.7;text-align:center'>くらべる</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> AとBを比(くら)べる</div><div style='margin-top:14px;font-size:21px'>二(ふた)つの方法(ほうほう)を比(くら)べる。</div><div style='opacity:.7'>🇰🇷 두 가지 방법을 비교하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 고르다; 선택하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to choose; select</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを選(えら)ぶ</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>選(えら)ぶ</div><div style='font-size:18px;opacity:.7;text-align:center'>えらぶ</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを選(えら)ぶ</div><div style='margin-top:14px;font-size:21px'>正(ただ)しい答(こた)えを選(えら)ぶ。</div><div style='opacity:.7'>🇰🇷 정답을 고르다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 전하다; 전달하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to convey; tell</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> 内容(ないよう)を人(ひと)に伝(つた)える</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>伝(つた)える</div><div style='font-size:18px;opacity:.7;text-align:center'>つたえる</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> 内容(ないよう)を人(ひと)に伝(つた)える</div><div style='margin-top:14px;font-size:21px'>予定(よてい)を友達(ともだち)に伝(つた)える。</div><div style='opacity:.7'>🇰🇷 일정을 친구에게 전하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 묻다; 여쭙다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to ask; inquire</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> 人(ひと)にNを尋(たず)ねる</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>尋(たず)ねる</div><div style='font-size:18px;opacity:.7;text-align:center'>たずねる</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> 人(ひと)にNを尋(たず)ねる</div><div style='margin-top:14px;font-size:21px'>先生(せんせい)に意味(いみ)を尋(たず)ねる。</div><div style='opacity:.7'>🇰🇷 선생님께 뜻을 묻다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 거절하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to refuse; decline</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを断(ことわ)る</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>断(ことわ)る</div><div style='font-size:18px;opacity:.7;text-align:center'>ことわる</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを断(ことわ)る</div><div style='margin-top:14px;font-size:21px'>誘(さそ)いを断(ことわ)る。</div><div style='opacity:.7'>🇰🇷 초대를 거절하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 제시간에 맞다; 늦지 않다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to be in time</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nに間(ま)に合(あ)う</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>間(ま)に合(あ)う</div><div style='font-size:18px;opacity:.7;text-align:center'>まにあう</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> Nに間(ま)に合(あ)う</div><div style='margin-top:14px;font-size:21px'>試験(しけん)に間(ま)に合(あ)う。</div><div style='opacity:.7'>🇰🇷 시험에 늦지 않다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 깨닫다; 알아차리다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to notice; realize</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nに気(き)づく</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>気(き)づく</div><div style='font-size:18px;opacity:.7;text-align:center'>きづく</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> Nに気(き)づく</div><div style='margin-top:14px;font-size:21px'>間違(まちが)いに気(き)づく。</div><div style='opacity:.7'>🇰🇷 실수를 알아차리다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 익숙해지다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to get used to</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nに慣(な)れる</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>慣(な)れる</div><div style='font-size:18px;opacity:.7;text-align:center'>なれる</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> Nに慣(な)れる</div><div style='margin-top:14px;font-size:21px'>日本(にほん)の生活(せいかつ)に慣(な)れる。</div><div style='opacity:.7'>🇰🇷 일본 생활에 익숙해지다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 닮다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to resemble</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nに似(に)ている</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>似(に)る</div><div style='font-size:18px;opacity:.7;text-align:center'>にる</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> Nに似(に)ている</div><div style='margin-top:14px;font-size:21px'>母(はは)に似(に)ている。</div><div style='opacity:.7'>🇰🇷 어머니를 닮았다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 도움이 되다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to be useful; help</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nに役立(やくだ)つ</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>役立(やくだ)つ</div><div style='font-size:18px;opacity:.7;text-align:center'>やくだつ</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> Nに役立(やくだ)つ</div><div style='margin-top:14px;font-size:21px'>仕事(しごと)に役立(やくだ)つ。</div><div style='opacity:.7'>🇰🇷 일에 도움이 되다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 지불하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to pay</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを支払(しはら)う</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>支払(しはら)う</div><div style='font-size:18px;opacity:.7;text-align:center'>しはらう</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを支払(しはら)う</div><div style='margin-top:14px;font-size:21px'>料金(りょうきん)を支払(しはら)う。</div><div style='opacity:.7'>🇰🇷 요금을 지불하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 받다; 수령하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to receive; accept</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを受(う)け取(と)る</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>受(う)け取(と)る</div><div style='font-size:18px;opacity:.7;text-align:center'>うけとる</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを受(う)け取(と)る</div><div style='margin-top:14px;font-size:21px'>荷物(にもつ)を受(う)け取(と)る。</div><div style='opacity:.7'>🇰🇷 짐을 받다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 보내다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to spend time</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> 時間(じかん)を過(す)ごす</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>過(す)ごす</div><div style='font-size:18px;opacity:.7;text-align:center'>すごす</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> 時間(じかん)を過(す)ごす</div><div style='margin-top:14px;font-size:21px'>家族(かぞく)と休日(きゅうじつ)を過(す)ごす。</div><div style='opacity:.7'>🇰🇷 가족과 휴일을 보내다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 나아가다; 진행되다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to advance; proceed</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nが／方向(ほうこう)へ進(すす)む</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>進(すす)む</div><div style='font-size:18px;opacity:.7;text-align:center'>すすむ</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> Nが／方向(ほうこう)へ進(すす)む</div><div style='margin-top:14px;font-size:21px'>計画(けいかく)が順調(じゅんちょう)に進(すす)む。</div><div style='opacity:.7'>🇰🇷 계획이 순조롭게 진행된다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 돌아가다; 돌아오다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to return</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> 場所(ばしょ)に／へ戻(もど)る</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>戻(もど)る</div><div style='font-size:18px;opacity:.7;text-align:center'>もどる</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 自動詞(じどうし)</div><div><b>Frame:</b> 場所(ばしょ)に／へ戻(もど)る</div><div style='margin-top:14px;font-size:21px'>会社(かいしゃ)に戻(もど)る。</div><div style='opacity:.7'>🇰🇷 회사로 돌아가다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan intransitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 맞이하다; 마중하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to welcome; meet</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> 人(ひと)を迎(むか)える</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>迎(むか)える</div><div style='font-size:18px;opacity:.7;text-align:center'>むかえる</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> 人(ひと)を迎(むか)える</div><div style='margin-top:14px;font-size:21px'>駅(えき)で友達(ともだち)を迎(むか)える。</div><div style='opacity:.7'>🇰🇷 역에서 친구를 마중하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 지키다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to protect; obey</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを守(まも)る</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>守(まも)る</div><div style='font-size:18px;opacity:.7;text-align:center'>まもる</div><div style='margin-top:14px'><b>五段(ごだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを守(まも)る</div><div style='margin-top:14px;font-size:21px'>約束(やくそく)を守(まも)る。</div><div style='opacity:.7'>🇰🇷 약속을 지키다.</div></div>	JLPT_N3_4M mechanics_verb core_verb godan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 피하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to avoid</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを避(さ)ける</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>避(さ)ける</div><div style='font-size:18px;opacity:.7;text-align:center'>さける</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを避(さ)ける</div><div style='margin-top:14px;font-size:21px'>危険(きけん)を避(さ)ける。</div><div style='opacity:.7'>🇰🇷 위험을 피하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive production
<div style='font-family:sans-serif;line-height:1.55;text-align:center'><div style='font-size:28px;font-weight:700'>🇰🇷 인정하다</div><div style='font-size:18px;opacity:.75;margin-top:8px'>🇬🇧 to recognize; admit</div><div style='margin-top:18px;padding:10px;border:1px solid #aaa;border-radius:10px'><b>Frame:</b> Nを認(みと)める</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:36px;font-weight:700;text-align:center'>認(みと)める</div><div style='font-size:18px;opacity:.7;text-align:center'>みとめる</div><div style='margin-top:14px'><b>一段(いちだん)</b> · 他動詞(たどうし)</div><div><b>Frame:</b> Nを認(みと)める</div><div style='margin-top:14px;font-size:21px'>自分(じぶん)の間違(まちが)いを認(みと)める。</div><div style='opacity:.7'>🇰🇷 자신의 실수를 인정하다.</div></div>	JLPT_N3_4M mechanics_verb core_verb ichidan transitive production
